,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture
9795,Swarm,31.196944444000053,71.88666666700004,Late,2020-05-21,1.0,Panama,sata thal,Tue Feb  1 16:04:44 2022,0.0430000014603138
9878,Swarm,15.8494444444444,38.9375,Late,2020-11-28,150.0,Eritrea,Abudebas,Tue Feb  1 16:04:44 2022,0.13199999928474426
9922,Swarm,15.533611111000027,39.25305555600005,Late,2020-02-26,1000.0,Eritrea,Yangus{[2]}- Near ma,Tue Feb  1 16:04:44 2022,0.3869999945163727
9956,Swarm,14.6511111111111,39.2422222222222,Late,2020-10-20,150.0,Eritrea,Tserona,Tue Feb  1 16:04:44 2022,0.18700000643730164
10020,Swarm,15.151944444000035,39.66722222200008,Late,2019-11-30,300.0,Eritrea,Rawda,Tue Feb  1 16:04:44 2022,0.19200000166893005
10054,Band,17.023611111000037,38.808055556000056,Early,2020-01-07,400.0,Eritrea,Kafal,Tue Feb  1 16:04:44 2022,0.05900000035762787
10061,Band,17.74305555600006,38.39694444400004,Middle,2019-02-14,5.0,Eritrea,Karora,Tue Feb  1 16:04:44 2022,0.18400000035762787
10075,Swarm,14.6586111111111,39.1566666666667,Late,2020-10-22,500.0,Eritrea,Mhrad chele,Tue Feb  1 16:04:44 2022,0.12800000607967377
10106,Swarm,16.2197222222222,38.7016666666667,Middle,2020-09-18,500.0,Eritrea,mehyae,Tue Feb  1 16:04:44 2022,0.00800000037997961
10124,Swarm,15.8133333333333,39.1433333333333,Early,2020-12-02,200.0,Eritrea,ebud,Tue Feb  1 16:04:44 2022,0.3199999928474426
10143,Band,16.072500000000048,39.03138888900003,Middle,2019-02-15,1000.0,Eritrea,Jemahir,Tue Feb  1 16:04:44 2022,0.010999999940395355
10176,Band,16.880833333000055,38.99750000000006,Middle,2019-02-13,5.0,Eritrea,derbabo,Tue Feb  1 16:04:44 2022,0.0
10190,Swarm,14.7580555555556,38.8419444444444,Early,2020-11-05,700.0,Eritrea,Knehayela,Tue Feb  1 16:04:44 2022,0.19300000369548798
10201,Swarm,15.725,38.4325,Early,2020-11-06,5.0,Eritrea,Berona,Tue Feb  1 16:04:44 2022,0.09600000083446503
10216,Swarm,15.5466666666667,38.8441666666667,Early,2020-11-06,50.0,Eritrea,Guritat,Tue Feb  1 16:04:44 2022,0.20499999821186066
10246,Swarm,14.6788888888889,39.4908333333333,Late,2020-10-20,200.0,Eritrea,Senafe,Tue Feb  1 16:04:44 2022,0.13899999856948853
10327,Swarm,16.7733333333333,38.4816666666667,Middle,2020-11-12,500.0,Eritrea,Anqer Tsaeda,Tue Feb  1 16:04:44 2022,0.08299999684095383
10523,Band,9.76833333333333,44.2930555555556,Early,2021-06-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.026000000536441803
10525,Band,10.476666667000076,45.29333333300008,Early,2020-03-05,60.0,Somalia,Guubali,Tue Feb  1 16:04:44 2022,0.010999999940395355
10528,Band,10.3058333333333,43.4730555555556,Middle,2021-06-15,11.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.02500000037252903
10530,Swarm,9.995,48.3913888888889,Middle,2021-12-17,400.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.026000000536441803
10534,Band,9.76083333333333,48.3091666666667,Early,2021-06-08,80.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.010999999940395355
10538,Band,9.67777777777778,44.2938888888889,Early,2021-06-03,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.019999999552965164
10542,Swarm,10.0044444444444,48.8363888888889,Early,2020-11-30,500.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.0560000017285347
10543,Swarm,9.53416666666667,45.5325,Early,2020-06-30,50.0,Somalia,Togdheer,Tue Feb  1 16:04:44 2022,0.02500000037252903
10545,Band,9.93083333333333,44.6783333333333,Early,2021-06-05,400.0,Somalia,Mandheera,Tue Feb  1 16:04:44 2022,0.027000000700354576
10547,Swarm,8.500000000000057,48.200000000000045,Late,2020-01-29,100.0,Somalia,Goolada Buurowadal,Tue Feb  1 16:04:44 2022,0.024000000208616257
10548,Band,10.0297222222222,48.305,Late,2021-11-20,35.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.02500000037252903
10549,Band,10.0769444444444,48.2816666666667,Early,2021-11-03,55.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.023000000044703484
10550,Band,10.4097222222222,48.9586111111111,Middle,2021-12-18,80.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.02500000037252903
10553,Band,6.98611111111111,47.4705555555556,Late,2020-11-22,100.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.02800000086426735
10554,Band,6.43305555555556,47.4894444444444,Middle,2020-11-13,3.0,Somalia,docol mudug,Tue Feb  1 16:04:44 2022,0.035999998450279236
10558,Band,9.78527777777778,44.6994444444444,Middle,2021-06-11,100.0,Somalia,Dacawaley Woqooyi Ga,Tue Feb  1 16:04:44 2022,0.026000000536441803
10560,Band,9.50666666666667,44.0755555555556,Late,2020-06-23,50.0,Somalia,Egal International A,Tue Feb  1 16:04:44 2022,0.026000000536441803
10562,Swarm,9.94388888888889,48.8927777777778,Early,2020-11-30,337.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.035999998450279236
10567,Band,9.90694444444445,44.7141666666667,Early,2021-06-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.0820000022649765
10571,Swarm,9.70777777777778,43.3377777777778,Middle,2020-11-11,108.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.12300000339746475
10573,Swarm,9.60472222222222,49.1494444444444,Early,2021-10-05,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.08299999684095383
10574,Band,10.2511111111111,49.0638888888889,Middle,2021-11-15,55.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.02500000037252903
10577,Swarm,10.4708333333333,48.9508333333333,Late,2021-12-20,95.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.027000000700354576
10578,Swarm,10.8172222222222,49.2727777777778,Early,2020-12-08,200.0,Somalia,BarikalabaydhSarmaan,Tue Feb  1 16:04:44 2022,0.0860000029206276
10579,Band,9.94611111111111,44.5994444444444,Early,2021-06-03,30.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.027000000700354576
10581,Band,10.395,44.1525,Middle,2021-06-10,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.019999999552965164
10585,Band,10.2977777777778,43.5166666666667,Early,2021-06-07,15.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.026000000536441803
10586,Band,6.09694444444444,46.7533333333333,Middle,2020-06-13,7.0,Somalia,Galgadud Adado Ceels,Tue Feb  1 16:04:44 2022,0.0820000022649765
10589,Band,9.50194444444444,45.4480555555556,Early,2020-06-30,214.0,Somalia,kabadheer 2,Tue Feb  1 16:04:44 2022,0.026000000536441803
10594,Band,9.74166666666667,48.2638888888889,Early,2021-06-02,10.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.012000000104308128
10595,Band,9.94194444444445,43.2075,Late,2020-06-20,50.0,Somalia,madxtoyada/borama,Tue Feb  1 16:04:44 2022,0.08299999684095383
10596,Swarm,9.93416666666667,44.2177777777778,Early,2021-08-03,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.054999999701976776
10597,Band,9.86083333333333,48.3183333333333,Middle,2021-11-19,55.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.01899999938905239
10598,Swarm,4.12444444444444,43.8858333333333,Early,2020-12-06,1.0,Somalia,hudur bakool,Tue Feb  1 16:04:44 2022,0.08299999684095383
10600,Swarm,9.73333333333333,43.6333333333333,Middle,2020-08-12,1000.0,Somalia,Gebiley Swarm very d,Tue Feb  1 16:04:44 2022,0.210999995470047
10602,Band,10.7855555555556,43.5166666666667,Middle,2021-06-11,100.0,Somalia,Karuure Awdal Region,Tue Feb  1 16:04:44 2022,0.023000000044703484
10605,Band,9.76666666666667,44.2822222222222,Early,2021-06-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.026000000536441803
10606,Band,9.74972222222222,48.2930555555556,Middle,2021-06-11,2.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.010999999940395355
10607,Band,10.3011111111111,43.5130555555556,Early,2021-06-08,15.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.02500000037252903
10608,Band,10.3997222222222,44.2258333333333,Early,2021-06-09,226240.0,Somalia,Dooxa fuguxo village,Tue Feb  1 16:04:44 2022,0.029999999329447746
10612,Swarm,10.2422222222222,48.3425,Late,2020-11-26,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.26100000739097595
10616,Band,9.7675,48.3108333333333,Middle,2021-06-16,3.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.010999999940395355
10622,Swarm,10.385,44.2430555555556,Middle,2021-07-18,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.024000000208616257
10625,Swarm,10.3397222222222,42.8252777777778,Middle,2021-03-16,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.024000000208616257
10627,Swarm,9.54527777777778,43.4777777777778,Middle,2020-11-15,550.4,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.13699999451637268
10634,Band,10.2591666666667,44.3863888888889,Early,2021-06-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.024000000208616257
10635,Band,9.95972222222222,44.6005555555556,Early,2021-06-03,5.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.027000000700354576
10637,Swarm,8.23777777777778,48.7105555555556,Early,2021-03-31,100.0,Somalia,Garowe Nugaal region,Tue Feb  1 16:04:44 2022,0.024000000208616257
10638,Band,10.5386111111111,43.9247222222222,Early,2021-06-06,100.0,Somalia,Kalawle Awdal Region,Tue Feb  1 16:04:44 2022,0.026000000536441803
10639,Swarm,9.383055556000045,45.07805555600004,Late,2020-05-25,100.0,Somalia,dhaam khasaaray,Tue Feb  1 16:04:44 2022,0.02800000086426735
10641,Swarm,10.1930555555556,43.395,Late,2021-06-21,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.08100000023841858
10642,Band,10.38,43.2627777777778,Late,2021-06-20,25.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.02500000037252903
10643,Swarm,10.4072222222222,48.9941666666667,Late,2021-12-23,65.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.027000000700354576
10648,Band,10.7516666666667,49.0402777777778,Middle,2021-03-11,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.02199999988079071
10652,Swarm,9.95277777777778,44.5963888888889,Middle,2021-06-18,100.0,Somalia,Dhooxa Guban Woqooyi,Tue Feb  1 16:04:44 2022,0.02500000037252903
10654,Band,9.83222222222222,44.5291666666667,Middle,2021-06-18,100.0,Somalia,Daarbuduq Woqooyi Ga,Tue Feb  1 16:04:44 2022,0.024000000208616257
10655,Swarm,10.4575,49.5375,Late,2021-08-28,100.0,Somalia,Meeladeen Bari Regio,Tue Feb  1 16:04:44 2022,0.007000000216066837
10656,Swarm,9.68416666666667,43.4775,Middle,2020-10-14,5.5,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.11299999803304672
10658,Band,10.472777778000022,45.27805555600003,Early,2020-03-01,20.0,Somalia,Waraabaley,Tue Feb  1 16:04:44 2022,0.010999999940395355
10659,Band,10.2713888888889,43.3041666666667,Middle,2021-06-19,31.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.08100000023841858
10660,Band,10.0836111111111,48.3288888888889,Late,2021-11-22,100.0,Somalia,Ceelbuh Sanag Region,Tue Feb  1 16:04:44 2022,0.02500000037252903
10661,Band,10.0994444444444,48.2658333333333,Early,2021-11-08,65.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.023000000044703484
10662,Swarm,10.4391666666667,48.9233333333333,Late,2021-12-22,65.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.03099999949336052
10663,Band,10.7138888888889,49.1294444444444,Middle,2021-02-15,30.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.024000000208616257
10672,Band,9.462222222000037,44.911111111000025,Middle,2020-05-16,20.0,Somalia,Galooley/ Odweyne/ S,Tue Feb  1 16:04:44 2022,0.12600000202655792
10673,Band,10.366111111000066,43.23138888900007,Middle,2020-05-15,50.0,Somalia,Carmooley,Tue Feb  1 16:04:44 2022,0.03200000151991844
10675,Band,10.2844444444444,43.7258333333333,Early,2021-06-08,61.0,Somalia,Awdal,Tue Feb  1 16:04:44 2022,0.08100000023841858
10677,Swarm,10.2430555555556,50.2255555555556,Middle,2020-12-12,60.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.026000000536441803
10678,Band,9.93277777777778,44.6775,Early,2021-06-05,80.0,Somalia,cabdaal,Tue Feb  1 16:04:44 2022,0.027000000700354576
10679,Band,7.16888888888889,47.5841666666667,Early,2021-01-05,952.63,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.02500000037252903
10680,Band,10.7163888888889,49.3694444444444,Early,2021-01-01,20.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.01899999938905239
10681,Band,10.5536111111111,43.6383333333333,Early,2021-06-06,100.0,Somalia,Caro weyne Awdal Reg,Tue Feb  1 16:04:44 2022,0.02500000037252903
10684,Swarm,9.65416666666667,43.6461111111111,Middle,2020-10-16,44.5154,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.10899999737739563
10686,Band,10.425277778000066,42.81638888900005,Middle,2020-05-17,15.0,Somalia,"Habaas, Awdal, Somal",Tue Feb  1 16:04:44 2022,0.012000000104308128
10690,Swarm,9.99777777777778,48.8369444444444,Late,2021-10-23,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.02500000037252903
10693,Band,10.7161111111111,49.1391666666667,Early,2021-02-04,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.02500000037252903
10694,Swarm,10.0363888888889,48.9388888888889,Early,2020-11-30,20.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.05900000035762787
10697,Swarm,10.0777777777778,43.2661111111111,Late,2020-08-25,95.37,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.20900000631809235
10698,Band,10.0936111111111,44.5477777777778,Middle,2021-06-12,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.026000000536441803
10699,Band,9.74416666666667,48.3033333333333,Middle,2021-06-18,11.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.010999999940395355
10702,Swarm,7.48777777777778,49.5016666666667,Late,2020-10-26,59.03,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.03500000014901161
10703,Swarm,9.9775,43.7405555555556,Middle,2021-07-12,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.02800000086426735
10704,Swarm,9.68555555555556,49.9630555555556,Early,2021-10-01,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.024000000208616257
10705,Swarm,10.7594444444444,43.1672222222222,Early,2021-03-08,90.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.024000000208616257
10709,Band,10.2277777777778,49.0241666666667,Middle,2021-12-10,5000.0,Somalia,Dalwayn Bari State,Tue Feb  1 16:04:44 2022,0.02500000037252903
10714,Swarm,4.12277777777778,43.8888888888889,Early,2021-01-04,100.0,Somalia,Xuddur,Tue Feb  1 16:04:44 2022,0.08100000023841858
10719,Swarm,10.4883333333333,49.6130555555556,Late,2021-03-22,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.00800000037997961
10720,Band,9.19,44.1547222222222,Middle,2020-06-10,50.0,Somalia,qoolcadey,Tue Feb  1 16:04:44 2022,0.02800000086426735
10721,Band,9.38527777777778,46.5844444444444,Middle,2020-12-18,20.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.020999999716877937
10722,Band,10.1055555555556,48.325,Middle,2021-11-12,65.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.02500000037252903
10725,Band,10.7033333333333,49.0952777777778,Middle,2021-02-13,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.02500000037252903
10727,Band,10.6880555555556,49.1336111111111,Late,2021-01-27,20.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.026000000536441803
10733,Swarm,10.3758333333333,44.6125,Middle,2021-07-16,100.0,Somalia,East of Geeri Villag,Tue Feb  1 16:04:44 2022,0.029999999329447746
10734,Swarm,10.1425,43.2075,Middle,2021-07-11,100.0,Somalia,NE of Caadad Village,Tue Feb  1 16:04:44 2022,0.0860000029206276
10735,Band,10.438888889000054,45.444444444000055,Early,2020-03-04,40.0,Somalia,Beeyo dhaadher1,Tue Feb  1 16:04:44 2022,0.010999999940395355
10737,Swarm,10.4297222222222,42.8397222222222,Middle,2021-03-14,250.0,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.019999999552965164
10738,Band,10.337500000000034,43.23222222200008,Middle,2020-05-15,20.0,Somalia,cilaan,Tue Feb  1 16:04:44 2022,0.03200000151991844
10740,Swarm,6.141111111000043,46.96194444400004,Early,2020-05-09,1.0,Somalia,Galgadud Adado ( Had,Tue Feb  1 16:04:44 2022,0.3070000112056732
10745,Band,10.5713888888889,43.6311111111111,Early,2021-06-07,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.02500000037252903
10746,Band,9.89027777777778,44.6341666666667,Middle,2021-06-10,30.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.08100000023841858
10749,Band,6.69416666666667,47.3797222222222,Early,2020-06-09,5.0,Somalia,mudug Galkacyo el aq,Tue Feb  1 16:04:44 2022,0.023000000044703484
10754,Swarm,10.6347222222222,49.8247222222222,Late,2021-03-21,11.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.01899999938905239
10755,Swarm,9.50916666666667,45.4988888888889,Late,2020-06-28,63.0,Somalia,Burco,Tue Feb  1 16:04:44 2022,0.02500000037252903
10757,Swarm,9.76527777777778,48.8238888888889,Late,2020-11-23,1700.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.06400000303983688
10758,Swarm,9.53222222222222,44.3741666666667,Late,2020-08-25,73.11,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.028999999165534973
10765,Band,10.392222222000044,42.82027777800005,Middle,2020-05-20,20.0,Somalia,"Dudub Area, Awdal, S",Tue Feb  1 16:04:44 2022,0.019999999552965164
10767,Band,10.4211111111111,48.9680555555556,Middle,2021-11-19,100.0,Somalia,Jurile,Tue Feb  1 16:04:44 2022,0.019999999552965164
10772,Band,10.0152777777778,44.5527777777778,Early,2021-05-31,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.026000000536441803
10775,Swarm,10.0155555555556,43.9883333333333,Middle,2021-07-16,100.0,Somalia,Badhi Gaduud Woqooyi,Tue Feb  1 16:04:44 2022,0.15299999713897705
10776,Band,9.77055555555556,48.2722222222222,Middle,2021-06-11,1.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.010999999940395355
10786,Band,11.2469444444444,49.0380555555556,Middle,2021-02-10,25.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.017999999225139618
10789,Band,10.6458333333333,48.9975,Early,2021-03-01,25.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10798,Band,9.702222222000046,44.67750000000007,Middle,2020-05-16,100.0,Somalia,maroodijeex/cadadlay,Tue Feb  1 16:04:44 2022,0.027000000700354576
10801,Band,10.3875,49.0725,Early,2021-12-04,100.0,Somalia,Jurile,Tue Feb  1 16:04:44 2022,0.023000000044703484
10803,Swarm,10.3852777777778,49.1177777777778,Late,2021-12-27,70.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.024000000208616257
10808,Swarm,10.0308333333333,43.7555555555556,Early,2021-07-05,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.02500000037252903
10810,Band,10.6175,43.9,Early,2021-06-07,100.0,Somalia,Beeyo Liiban Awdal R,Tue Feb  1 16:04:44 2022,0.026000000536441803
10812,Band,9.62472222222222,48.7666666666667,Early,2021-11-03,45.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.027000000700354576
10818,Band,9.80138888888889,48.2436111111111,Middle,2021-06-19,5.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.012000000104308128
10819,Swarm,10.0119444444444,43.665,Early,2021-07-06,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.12999999523162842
10820,Swarm,9.925,45.1972222222222,Middle,2020-07-14,200.0,Somalia,Dubur,Tue Feb  1 16:04:44 2022,0.08299999684095383
10822,Band,10.4147222222222,49.0766666666667,Early,2021-12-08,66.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10824,Band,9.90277777777778,44.2969444444444,Middle,2021-05-18,222.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.01899999938905239
10827,Swarm,9.82694444444444,44.0158333333333,Early,2021-07-04,20.0,Somalia,Woqooyi Galbeed,Tue Feb  1 16:04:44 2022,0.02500000037252903
10830,Band,11.2161111111111,49.1925,Late,2020-12-29,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.03200000151991844
10831,Band,9.62444444444444,48.7655555555556,Early,2021-11-05,50.0,Somalia,Sanaag,Tue Feb  1 16:04:44 2022,0.026000000536441803
10832,Band,10.4105555555556,49.0716666666667,Early,2021-12-05,70.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10833,Swarm,10.1866666666667,44.34,Early,2020-12-08,249.86,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.03200000151991844
10836,Swarm,9.86444444444444,44.1422222222222,Middle,2021-06-16,100.0,Somalia,Ilinta Dhexe Woqooyi,Tue Feb  1 16:04:44 2022,0.02500000037252903
10838,Swarm,10.4558333333333,45.155,Early,2021-07-07,100.0,Somalia,unkown,Tue Feb  1 16:04:44 2022,0.004000000189989805
10839,Swarm,6.02833333333333,46.2963888888889,Middle,2020-07-18,4.0,Somalia,Galguduudcabduwaq  b,Tue Feb  1 16:04:44 2022,0.0820000022649765
10844,Band,10.6394444444444,49.0480555555556,Early,2021-01-31,25.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.024000000208616257
10845,Band,6.0225,47.8463888888889,Middle,2020-12-17,12.0,Somalia,Ceelgula Mudug,Tue Feb  1 16:04:44 2022,0.014999999664723873
10850,Band,9.39472222200004,45.04444444400008,Early,2019-11-05,20.0,Somalia,Oodweyne,Tue Feb  1 16:04:44 2022,0.04800000041723251
10851,Swarm,9.19805555555556,49.2147222222222,Late,2020-10-27,350.0,Somalia,Helicopter Survey,Tue Feb  1 16:04:44 2022,0.017000000923871994
10856,Swarm,9.37222222222222,43.8111111111111,Middle,2020-08-11,106.4,Somalia,Cadi samad,Tue Feb  1 16:04:44 2022,0.15700000524520874
10859,Band,10.6636111111111,49.1447222222222,Late,2021-01-30,100.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10866,Swarm,10.7405555555556,47.4138888888889,Middle,2020-12-13,46.5,Somalia,Helicopter Control,Tue Feb  1 16:04:44 2022,0.08799999952316284
10869,Band,9.754722222000057,44.70555555600004,Middle,2020-05-15,60.0,Somalia,m.jeex / cadaadal/di,Tue Feb  1 16:04:44 2022,0.028999999165534973
10870,Swarm,7.25861111111111,47.1091666666667,Late,2020-06-25,10.0,Somalia,Daara salam,Tue Feb  1 16:04:44 2022,0.08100000023841858
10873,Band,10.6641666666667,49.1097222222222,Middle,2021-02-17,60.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10874,Band,10.6791666666667,49.0344444444444,Middle,2021-02-12,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.023000000044703484
10875,Swarm,10.39,50.1602777777778,Middle,2020-12-15,20.0,Somalia,tuulo ciise iskushub,Tue Feb  1 16:04:44 2022,0.023000000044703484
10886,Band,9.41805555600007,45.33138888900004,Middle,2020-05-16,100.0,Somalia,banka Aroori/burco/,Tue Feb  1 16:04:44 2022,0.03799999877810478
10887,Swarm,10.4727777777778,49.0833333333333,Late,2021-08-30,50.0,Somalia,Bari,Tue Feb  1 16:04:44 2022,0.020999999716877937
